rewire_id,token,layer,head,mean_gradient_important_score
sexism2022_english-3906,doesn,5,8,0.00054848153
sexism2022_english-3906,',5,8,0.0003205543
sexism2022_english-3906,t,5,8,0.000388825
sexism2022_english-3906,demand,5,8,0.00020424799
sexism2022_english-3906,more,5,8,0.000114950766
sexism2022_english-3906,money,5,8,6.458655e-05
sexism2022_english-3906,and,5,8,0.00069643476
sexism2022_english-3906,will,5,8,0.00046922232
sexism2022_english-3906,never,5,8,0.0005717498
sexism2022_english-3906,accuse,5,8,0.00019229464
sexism2022_english-3906,you,5,8,0.00018703447
sexism2022_english-3906,of,5,8,0.0004974512
sexism2022_english-3906,',5,8,0.0007819035
sexism2022_english-3906,sexual,5,8,8.407228e-05
sexism2022_english-3906,assault,5,8,0.00013577488
sexism2022_english-3906,.,5,8,0.0021278234
sexism2022_english-3906,',5,8,0.0004181662
sexism2022_english-3906,win,5,8,0.00023431054
sexism2022_english-3906,/,5,8,0.00010751981
sexism2022_english-3906,win,5,8,4.7121488e-05
sexism2022_english-3906,/,5,8,9.4532064e-05
sexism2022_english-3906,win,5,8,2.8892524e-05
sexism2022_english-3906,[SEP],5,8,3.807502e-05
sexism2022_english-3906,[CLS],5,9,0.0012331611
sexism2022_english-3906,a,5,9,0.0005423605
sexism2022_english-3906,flesh,5,9,0.00025346837
sexism2022_english-3906,##light,5,9,0.00019297653
sexism2022_english-3906,costs,5,9,9.4311436e-05
sexism2022_english-3906,$,5,9,0.00039636606
sexism2022_english-3906,80,5,9,0.0001442512
sexism2022_english-3906,",",5,9,0.00025699116
sexism2022_english-3906,doesn,5,9,0.00079199916
sexism2022_english-3906,',5,9,0.00038199485
sexism2022_english-3906,t,5,9,0.00040528981
sexism2022_english-3906,demand,5,9,0.0005005235
sexism2022_english-3906,more,5,9,0.000111332134
sexism2022_english-3906,money,5,9,0.00023636725
sexism2022_english-3906,and,5,9,0.00013237356
sexism2022_english-3906,will,5,9,0.0005199216
sexism2022_english-3906,never,5,9,0.00035543783
sexism2022_english-3906,accuse,5,9,0.0018012865
sexism2022_english-3906,you,5,9,0.0005547589
sexism2022_english-3906,of,5,9,0.0005608762
sexism2022_english-3906,',5,9,0.00017549041
sexism2022_english-3906,sexual,5,9,0.001534625
sexism2022_english-3906,assault,5,9,0.0007758927
sexism2022_english-3906,.,5,9,0.00045519235
sexism2022_english-3906,',5,9,0.00020849654
sexism2022_english-3906,win,5,9,0.00435724
sexism2022_english-3906,/,5,9,0.0010068895
sexism2022_english-3906,win,5,9,0.00055747194
sexism2022_english-3906,/,5,9,0.00042647886
sexism2022_english-3906,win,5,9,3.6937712e-05
sexism2022_english-3906,[SEP],5,9,8.6521446e-05
sexism2022_english-3906,[CLS],5,10,0.00017459682
sexism2022_english-3906,a,5,10,0.0001614467
sexism2022_english-3906,flesh,5,10,0.00040262513
sexism2022_english-3906,##light,5,10,0.0002503492
sexism2022_english-3906,costs,5,10,0.00041542805
sexism2022_english-3906,$,5,10,0.0003975255
sexism2022_english-3906,80,5,10,0.000437791
sexism2022_english-3906,",",5,10,0.0003002298
sexism2022_english-3906,doesn,5,10,0.00013007467
sexism2022_english-3906,',5,10,6.365484e-05
sexism2022_english-3906,t,5,10,0.00020216957
sexism2022_english-3906,demand,5,10,0.00013214676
sexism2022_english-3906,more,5,10,0.00020091832
sexism2022_english-3906,money,5,10,0.00020287717
sexism2022_english-3906,and,5,10,0.000460936
sexism2022_english-3906,will,5,10,0.0003475798
sexism2022_english-3906,never,5,10,0.00017915767
sexism2022_english-3906,accuse,5,10,0.00054699375
sexism2022_english-3906,you,5,10,0.00057252956
sexism2022_english-3906,of,5,10,0.00022509614
sexism2022_english-3906,',5,10,0.00077812915
sexism2022_english-3906,sexual,5,10,0.0014775769
sexism2022_english-3906,assault,5,10,0.00023749725
sexism2022_english-3906,.,5,10,0.0011686902
sexism2022_english-3906,',5,10,0.00018270485
sexism2022_english-3906,win,5,10,0.0025267203
sexism2022_english-3906,/,5,10,0.0005843799
sexism2022_english-3906,win,5,10,0.00012656741
sexism2022_english-3906,/,5,10,0.00013025441
sexism2022_english-3906,win,5,10,0.0007483096
sexism2022_english-3906,[SEP],5,10,6.83597e-05
sexism2022_english-3906,[CLS],5,11,0.0030500707
sexism2022_english-3906,a,5,11,0.0015474475
sexism2022_english-3906,flesh,5,11,0.00010033907
sexism2022_english-3906,##light,5,11,0.000518276
sexism2022_english-3906,costs,5,11,0.0002951711
sexism2022_english-3906,$,5,11,9.322153e-05
sexism2022_english-3906,80,5,11,5.6505833e-05
sexism2022_english-3906,",",5,11,0.00022339993
sexism2022_english-3906,doesn,5,11,0.0012182738
sexism2022_english-3906,',5,11,0.00015038972
sexism2022_english-3906,t,5,11,0.00063861586
sexism2022_english-3906,demand,5,11,0.00014643633
sexism2022_english-3906,more,5,11,0.00033420604
sexism2022_english-3906,money,5,11,3.3102697e-05
sexism2022_english-3906,and,5,11,0.00044192682
sexism2022_english-3906,will,5,11,0.001165797
sexism2022_english-3906,never,5,11,0.00018447932
sexism2022_english-3906,accuse,5,11,0.00036258742
sexism2022_english-3906,you,5,11,5.4364074e-05
sexism2022_english-3906,of,5,11,5.5984503e-05
sexism2022_english-3906,',5,11,0.00056001643
sexism2022_english-3906,sexual,5,11,0.00012044114
sexism2022_english-3906,assault,5,11,4.4535744e-05
sexism2022_english-3906,.,5,11,0.0016216591
sexism2022_english-3906,',5,11,0.000165893
sexism2022_english-3906,win,5,11,0.0005126845
sexism2022_english-3906,/,5,11,0.00074129563
sexism2022_english-3906,win,5,11,2.3655102e-05
sexism2022_english-3906,/,5,11,0.00013302051
sexism2022_english-3906,win,5,11,1.7349506e-05
sexism2022_english-3906,[SEP],5,11,9.4383795e-05
sexism2022_english-3906,[CLS],6,0,0.00012152594
sexism2022_english-3906,a,6,0,0.0011484035
sexism2022_english-3906,flesh,6,0,4.5385796e-06
sexism2022_english-3906,##light,6,0,0.00013532102
sexism2022_english-3906,costs,6,0,0.000107258355
sexism2022_english-3906,$,6,0,0.00059297105
sexism2022_english-3906,80,6,0,0.00010092984
sexism2022_english-3906,",",6,0,0.0006526542
sexism2022_english-3906,doesn,6,0,0.0010277742
sexism2022_english-3906,',6,0,0.0002253973
sexism2022_english-3906,t,6,0,0.00036364375
sexism2022_english-3906,demand,6,0,0.00083011354
sexism2022_english-3906,more,6,0,0.000485263
sexism2022_english-3906,money,6,0,0.00049623195
sexism2022_english-3906,and,6,0,0.0019006777
sexism2022_english-3906,will,6,0,0.0016783673
sexism2022_english-3906,never,6,0,0.00051875913
sexism2022_english-3906,accuse,6,0,0.00029612146
sexism2022_english-3906,you,6,0,0.00076233206
sexism2022_english-3906,of,6,0,0.00052636844
sexism2022_english-3906,',6,0,0.00042957783
sexism2022_english-3906,sexual,6,0,0.00033253513
sexism2022_english-3906,assault,6,0,0.00040550512
sexism2022_english-3906,.,6,0,0.001804981
sexism2022_english-3906,',6,0,0.0011017005
sexism2022_english-3906,win,6,0,0.00038693743
sexism2022_english-3906,/,6,0,0.0006529684
sexism2022_english-3906,win,6,0,0.00046527115
sexism2022_english-3906,/,6,0,0.0012479972
sexism2022_english-3906,win,6,0,0.0009030309
sexism2022_english-3906,[SEP],6,0,3.918468e-05
sexism2022_english-3906,[CLS],6,1,0.0005418357
sexism2022_english-3906,a,6,1,0.00019096801
sexism2022_english-3906,flesh,6,1,6.9981847e-06
sexism2022_english-3906,##light,6,1,6.725335e-05
sexism2022_english-3906,costs,6,1,0.0002245792
sexism2022_english-3906,$,6,1,0.00014652473
sexism2022_english-3906,80,6,1,5.9592767e-05
sexism2022_english-3906,",",6,1,0.0002854385
sexism2022_english-3906,doesn,6,1,0.0021141719
sexism2022_english-3906,',6,1,0.00013537321
sexism2022_english-3906,t,6,1,8.24501e-05
sexism2022_english-3906,demand,6,1,6.100691e-05
sexism2022_english-3906,more,6,1,7.292476e-05
sexism2022_english-3906,money,6,1,7.185678e-05
sexism2022_english-3906,and,6,1,0.0001889531
sexism2022_english-3906,will,6,1,0.0007853831
sexism2022_english-3906,never,6,1,0.00013768717
sexism2022_english-3906,accuse,6,1,0.00012132972
sexism2022_english-3906,you,6,1,0.0016476146
sexism2022_english-3906,of,6,1,0.00017075789
sexism2022_english-3906,',6,1,0.0001469041
sexism2022_english-3906,sexual,6,1,2.9739418e-05
sexism2022_english-3906,assault,6,1,6.0239458e-05
sexism2022_english-3906,.,6,1,0.0014656994
sexism2022_english-3906,',6,1,0.00020501623
sexism2022_english-3906,win,6,1,0.0005168915
sexism2022_english-3906,/,6,1,3.4194472e-05
sexism2022_english-3906,win,6,1,0.00040776868
sexism2022_english-3906,/,6,1,3.7169757e-05
sexism2022_english-3906,win,6,1,0.0006773341
sexism2022_english-3906,[SEP],6,1,6.915517e-05
sexism2022_english-3906,[CLS],6,2,0.00061400223
sexism2022_english-3906,a,6,2,0.00013499754
sexism2022_english-3906,flesh,6,2,2.385081e-05
sexism2022_english-3906,##light,6,2,0.00049915985
sexism2022_english-3906,costs,6,2,0.0005491351
sexism2022_english-3906,$,6,2,0.00027794254
sexism2022_english-3906,80,6,2,0.0004412187
sexism2022_english-3906,",",6,2,0.00067951676
sexism2022_english-3906,doesn,6,2,0.00017898121
sexism2022_english-3906,',6,2,0.00012940928
sexism2022_english-3906,t,6,2,0.00014020606
sexism2022_english-3906,demand,6,2,0.00026950866
sexism2022_english-3906,more,6,2,0.000322532
sexism2022_english-3906,money,6,2,0.00011161408
sexism2022_english-3906,and,6,2,0.00029735526
sexism2022_english-3906,will,6,2,0.00027437086
sexism2022_english-3906,never,6,2,0.00022500455
sexism2022_english-3906,accuse,6,2,0.00031148372
sexism2022_english-3906,you,6,2,0.00095801195
sexism2022_english-3906,of,6,2,0.00030596933
sexism2022_english-3906,',6,2,0.00024916872
sexism2022_english-3906,sexual,6,2,0.00021705565
sexism2022_english-3906,assault,6,2,0.00065107655
sexism2022_english-3906,.,6,2,0.00032854645
sexism2022_english-3906,',6,2,0.0014877479
sexism2022_english-3906,win,6,2,0.0001666421
sexism2022_english-3906,/,6,2,0.00017563094
sexism2022_english-3906,win,6,2,0.00019340683
sexism2022_english-3906,/,6,2,0.00021252331
sexism2022_english-3906,win,6,2,0.00010451296
sexism2022_english-3906,[SEP],6,2,6.8555884e-05
sexism2022_english-3906,[CLS],6,3,0.00012219333
sexism2022_english-3906,a,6,3,6.0742193e-05
sexism2022_english-3906,flesh,6,3,0.00012859073
sexism2022_english-3906,##light,6,3,0.00031761877
sexism2022_english-3906,costs,6,3,0.00018190457
sexism2022_english-3906,$,6,3,0.0002841463
sexism2022_english-3906,80,6,3,0.0007207988
sexism2022_english-3906,",",6,3,0.00028908902
sexism2022_english-3906,doesn,6,3,5.351634e-05
sexism2022_english-3906,',6,3,6.0682458e-05
sexism2022_english-3906,t,6,3,0.00013948465
sexism2022_english-3906,demand,6,3,5.5904744e-05
sexism2022_english-3906,more,6,3,8.7545e-05
sexism2022_english-3906,money,6,3,0.00045981386
sexism2022_english-3906,and,6,3,5.0842096e-05
sexism2022_english-3906,will,6,3,0.00022169075
sexism2022_english-3906,never,6,3,0.0005074588
sexism2022_english-3906,accuse,6,3,0.0005856517
sexism2022_english-3906,you,6,3,0.0010418064
sexism2022_english-3906,of,6,3,0.00026177688
sexism2022_english-3906,',6,3,0.0001099141
sexism2022_english-3906,sexual,6,3,0.0011917116
sexism2022_english-3906,assault,6,3,0.00015558413
sexism2022_english-3906,.,6,3,0.00020233901
sexism2022_english-3906,',6,3,0.00025315443
sexism2022_english-3906,win,6,3,0.00047866054
sexism2022_english-3906,/,6,3,0.00030035674
sexism2022_english-3906,win,6,3,0.0006272083
sexism2022_english-3906,/,6,3,0.0003727058
sexism2022_english-3906,win,6,3,0.0009500682
sexism2022_english-3906,[SEP],6,3,8.365795e-05
sexism2022_english-3906,[CLS],6,4,0.0011913625
sexism2022_english-3906,a,6,4,0.00017883659
sexism2022_english-3906,flesh,6,4,0.0003208751
sexism2022_english-3906,##light,6,4,0.00014005527
sexism2022_english-3906,costs,6,4,0.00059851294
sexism2022_english-3906,$,6,4,0.0001270757
sexism2022_english-3906,80,6,4,0.0005734582
sexism2022_english-3906,",",6,4,0.0005278393
sexism2022_english-3906,doesn,6,4,0.00024748623
sexism2022_english-3906,',6,4,0.00038755283
sexism2022_english-3906,t,6,4,0.0006342473
sexism2022_english-3906,demand,6,4,0.00082300685
sexism2022_english-3906,more,6,4,0.00033213804
sexism2022_english-3906,money,6,4,0.00017542102
sexism2022_english-3906,and,6,4,0.0012976786
sexism2022_english-3906,will,6,4,0.00035247515
sexism2022_english-3906,never,6,4,0.00011218933
sexism2022_english-3906,accuse,6,4,0.00024195835
sexism2022_english-3906,you,6,4,0.00012633445
sexism2022_english-3906,of,6,4,0.00017494656
sexism2022_english-3906,',6,4,8.940569e-05
sexism2022_english-3906,sexual,6,4,0.0001670178
sexism2022_english-3906,assault,6,4,0.0015503495
sexism2022_english-3906,.,6,4,0.0006307363
sexism2022_english-3906,',6,4,0.00023165745
sexism2022_english-3906,win,6,4,0.00023507055
sexism2022_english-3906,/,6,4,0.0006549394
sexism2022_english-3906,win,6,4,0.00030530064
sexism2022_english-3906,/,6,4,0.000383756
sexism2022_english-3906,win,6,4,0.00051767885
sexism2022_english-3906,[SEP],6,4,5.397112e-05
sexism2022_english-3906,[CLS],6,5,0.003751099
sexism2022_english-3906,a,6,5,0.0021239188
sexism2022_english-3906,flesh,6,5,0.0016238663
sexism2022_english-3906,##light,6,5,0.00056065025
sexism2022_english-3906,costs,6,5,0.0007631219
sexism2022_english-3906,$,6,5,0.00010780222
sexism2022_english-3906,80,6,5,0.00020725364
sexism2022_english-3906,",",6,5,0.00084045104
sexism2022_english-3906,doesn,6,5,0.00044044934
sexism2022_english-3906,',6,5,0.0005637672
sexism2022_english-3906,t,6,5,0.00050416106
sexism2022_english-3906,demand,6,5,0.0008612026
sexism2022_english-3906,more,6,5,0.00040333634
sexism2022_english-3906,money,6,5,0.00010713148
sexism2022_english-3906,and,6,5,0.00043960675
sexism2022_english-3906,will,6,5,0.00020326264
sexism2022_english-3906,never,6,5,0.00063663966
sexism2022_english-3906,accuse,6,5,0.00016329139
sexism2022_english-3906,you,6,5,0.00016040854
sexism2022_english-3906,of,6,5,0.0002315249
sexism2022_english-3906,',6,5,0.00077298924
sexism2022_english-3906,sexual,6,5,0.0004116895
sexism2022_english-3906,assault,6,5,0.00040264396
sexism2022_english-3906,.,6,5,0.002570316
sexism2022_english-3906,',6,5,0.0003981207
sexism2022_english-3906,win,6,5,0.00040079572
sexism2022_english-3906,/,6,5,0.0004671863
sexism2022_english-3906,win,6,5,0.00010683578
sexism2022_english-3906,/,6,5,5.826129e-05
sexism2022_english-3906,win,6,5,4.0340066e-05
sexism2022_english-3906,[SEP],6,5,4.5812787e-05
sexism2022_english-3906,[CLS],6,6,0.00019916066
sexism2022_english-3906,a,6,6,0.0005325263
sexism2022_english-3906,flesh,6,6,6.56916e-05
sexism2022_english-3906,##light,6,6,0.00013283771
sexism2022_english-3906,costs,6,6,0.0004968261
sexism2022_english-3906,$,6,6,0.00010814528
sexism2022_english-3906,80,6,6,0.00011354535
sexism2022_english-3906,",",6,6,0.0006312275
sexism2022_english-3906,doesn,6,6,0.00021782453
sexism2022_english-3906,',6,6,0.0002522185
sexism2022_english-3906,t,6,6,0.00022471584
sexism2022_english-3906,demand,6,6,0.0003874296
sexism2022_english-3906,more,6,6,7.765276e-05
sexism2022_english-3906,money,6,6,0.00024954576
sexism2022_english-3906,and,6,6,0.0011036833
sexism2022_english-3906,will,6,6,0.00013674759
sexism2022_english-3906,never,6,6,0.00081316754
sexism2022_english-3906,accuse,6,6,0.00076715177
sexism2022_english-3906,you,6,6,0.0006034672
sexism2022_english-3906,of,6,6,0.00053833786
sexism2022_english-3906,',6,6,0.00083634385
sexism2022_english-3906,sexual,6,6,0.0002501031
sexism2022_english-3906,assault,6,6,0.002112102
sexism2022_english-3906,.,6,6,0.00068175996
sexism2022_english-3906,',6,6,0.0013100894
sexism2022_english-3906,win,6,6,0.00032854942
sexism2022_english-3906,/,6,6,0.00044644592
sexism2022_english-3906,win,6,6,0.0008541348
sexism2022_english-3906,/,6,6,0.00047750236
sexism2022_english-3906,win,6,6,5.9640915e-05
sexism2022_english-3906,[SEP],6,6,8.24855e-05
sexism2022_english-3906,[CLS],6,7,0.00321396
sexism2022_english-3906,a,6,7,0.0011878231
sexism2022_english-3906,flesh,6,7,0.00016132425
sexism2022_english-3906,##light,6,7,0.00036646394
sexism2022_english-3906,costs,6,7,0.00031655066
sexism2022_english-3906,$,6,7,0.0004066817
sexism2022_english-3906,80,6,7,0.00018483333
sexism2022_english-3906,",",6,7,0.00042154014
sexism2022_english-3906,doesn,6,7,0.0005543518
sexism2022_english-3906,',6,7,0.00047715832
sexism2022_english-3906,t,6,7,0.00048565838
sexism2022_english-3906,demand,6,7,0.00034276085
sexism2022_english-3906,more,6,7,0.00025428084
sexism2022_english-3906,money,6,7,0.0005172571
sexism2022_english-3906,and,6,7,0.00084223517
sexism2022_english-3906,will,6,7,0.0010625714
sexism2022_english-3906,never,6,7,0.0005908486
sexism2022_english-3906,accuse,6,7,0.0005085517
sexism2022_english-3906,you,6,7,0.0009256372
sexism2022_english-3906,of,6,7,0.0003852569
sexism2022_english-3906,',6,7,0.00046119664
sexism2022_english-3906,sexual,6,7,0.00081012794
sexism2022_english-3906,assault,6,7,0.0005415007
sexism2022_english-3906,.,6,7,0.0011547264
sexism2022_english-3906,',6,7,0.0011069666
sexism2022_english-3906,win,6,7,0.00021182779
sexism2022_english-3906,/,6,7,0.0004531835
sexism2022_english-3906,win,6,7,0.00018263177
sexism2022_english-3906,/,6,7,0.00018294711
sexism2022_english-3906,win,6,7,6.9465765e-05
sexism2022_english-3906,[SEP],6,7,0.000119603625
sexism2022_english-3906,[CLS],6,8,0.002426108
sexism2022_english-3906,a,6,8,0.0011422153
sexism2022_english-3906,flesh,6,8,0.000313838
sexism2022_english-3906,##light,6,8,0.0020507798
sexism2022_english-3906,costs,6,8,0.0009207668
sexism2022_english-3906,$,6,8,0.0005412476
sexism2022_english-3906,80,6,8,0.00013130193
sexism2022_english-3906,",",6,8,0.000393754
sexism2022_english-3906,doesn,6,8,0.00057172973
sexism2022_english-3906,',6,8,0.00016453711
sexism2022_english-3906,t,6,8,0.0006451479
sexism2022_english-3906,demand,6,8,0.00034051336
sexism2022_english-3906,more,6,8,0.0002458213
sexism2022_english-3906,money,6,8,0.000705363
sexism2022_english-3906,and,6,8,0.0005095427
sexism2022_english-3906,will,6,8,0.0003528209
sexism2022_english-3906,never,6,8,0.00040631226
sexism2022_english-3906,accuse,6,8,0.00022035622
sexism2022_english-3906,you,6,8,0.0006891329
sexism2022_english-3906,of,6,8,0.00039836616
sexism2022_english-3906,',6,8,0.00060028484
sexism2022_english-3906,sexual,6,8,0.00022875411
sexism2022_english-3906,assault,6,8,0.00032334932
sexism2022_english-3906,.,6,8,0.0005332602
sexism2022_english-3906,',6,8,0.00053996063
sexism2022_english-3906,win,6,8,0.0004228504
sexism2022_english-3906,/,6,8,0.00069866783
sexism2022_english-3906,win,6,8,0.0005745132
sexism2022_english-3906,/,6,8,0.00034569544
sexism2022_english-3906,win,6,8,0.00016790822
sexism2022_english-3906,[SEP],6,8,0.0006911079
sexism2022_english-3906,[CLS],6,9,0.00020873471
sexism2022_english-3906,a,6,9,6.714511e-05
sexism2022_english-3906,flesh,6,9,7.230098e-05
sexism2022_english-3906,##light,6,9,0.0019873364
sexism2022_english-3906,costs,6,9,0.00010936617
sexism2022_english-3906,$,6,9,0.00059284933
sexism2022_english-3906,80,6,9,0.0008162374
sexism2022_english-3906,",",6,9,0.00033817368
sexism2022_english-3906,doesn,6,9,0.0002056762
sexism2022_english-3906,',6,9,0.000119649056
sexism2022_english-3906,t,6,9,0.0011449622
sexism2022_english-3906,demand,6,9,0.00025143
sexism2022_english-3906,more,6,9,0.00018459147
sexism2022_english-3906,money,6,9,0.00040350028
sexism2022_english-3906,and,6,9,0.0003025286
sexism2022_english-3906,will,6,9,0.00036760155
sexism2022_english-3906,never,6,9,0.00016829009
sexism2022_english-3906,accuse,6,9,0.00042831368
sexism2022_english-3906,you,6,9,0.00026528694
sexism2022_english-3906,of,6,9,0.000420136
sexism2022_english-3906,',6,9,0.00046574752
sexism2022_english-3906,sexual,6,9,0.00015579509
sexism2022_english-3906,assault,6,9,0.0011795481
sexism2022_english-3906,.,6,9,0.0011575773
sexism2022_english-3906,',6,9,0.0010026215
sexism2022_english-3906,win,6,9,0.00035354556
sexism2022_english-3906,/,6,9,0.0008052226
sexism2022_english-3906,win,6,9,0.0004601366
sexism2022_english-3906,/,6,9,0.0002398322
sexism2022_english-3906,win,6,9,0.00039784008
sexism2022_english-3906,[SEP],6,9,0.00014526692
sexism2022_english-3906,[CLS],6,10,0.00022973155
sexism2022_english-3906,a,6,10,0.00010824126
sexism2022_english-3906,flesh,6,10,3.722922e-05
sexism2022_english-3906,##light,6,10,0.00092451996
sexism2022_english-3906,costs,6,10,0.0012844094
sexism2022_english-3906,$,6,10,0.00040484048
sexism2022_english-3906,80,6,10,0.0008558926
sexism2022_english-3906,",",6,10,0.0012545028
sexism2022_english-3906,doesn,6,10,0.00017225576
sexism2022_english-3906,',6,10,7.95691e-05
sexism2022_english-3906,t,6,10,0.00033616385
sexism2022_english-3906,demand,6,10,0.00040214212
sexism2022_english-3906,more,6,10,0.00028867432
sexism2022_english-3906,money,6,10,0.0008585269
sexism2022_english-3906,and,6,10,0.0024043494
sexism2022_english-3906,will,6,10,0.00024974777
sexism2022_english-3906,never,6,10,0.00011983619
sexism2022_english-3906,accuse,6,10,0.0006185528
sexism2022_english-3906,you,6,10,0.00020855763
sexism2022_english-3906,of,6,10,0.00059356785
sexism2022_english-3906,',6,10,0.0016062658
sexism2022_english-3906,sexual,6,10,0.0002657799
sexism2022_english-3906,assault,6,10,0.0021876341
sexism2022_english-3906,.,6,10,0.0002492581
sexism2022_english-3906,',6,10,0.0014983972
sexism2022_english-3906,win,6,10,0.00010605362
sexism2022_english-3906,/,6,10,4.667288e-05
sexism2022_english-3906,win,6,10,8.988705e-05
sexism2022_english-3906,/,6,10,4.4410794e-05
sexism2022_english-3906,win,6,10,0.00040347927
sexism2022_english-3906,[SEP],6,10,0.00012975838
sexism2022_english-3906,[CLS],6,11,0.0013541364
sexism2022_english-3906,a,6,11,0.00019360735
sexism2022_english-3906,flesh,6,11,0.0014268806
sexism2022_english-3906,##light,6,11,0.0024702658
sexism2022_english-3906,costs,6,11,0.0005502091
sexism2022_english-3906,$,6,11,0.00067560736
sexism2022_english-3906,80,6,11,0.00015180386
sexism2022_english-3906,",",6,11,0.00022090679
sexism2022_english-3906,doesn,6,11,5.753705e-05
sexism2022_english-3906,',6,11,0.00035342932
sexism2022_english-3906,t,6,11,0.0004070902
sexism2022_english-3906,demand,6,11,0.000701499
sexism2022_english-3906,more,6,11,9.254652e-05
sexism2022_english-3906,money,6,11,0.0004857472
sexism2022_english-3906,and,6,11,0.0017960623
sexism2022_english-3906,will,6,11,0.00046552764
sexism2022_english-3906,never,6,11,0.0007232843
sexism2022_english-3906,accuse,6,11,0.0013968794
sexism2022_english-3906,you,6,11,0.0002541158
sexism2022_english-3906,of,6,11,0.00024617056
sexism2022_english-3906,',6,11,7.1121176e-05
sexism2022_english-3906,sexual,6,11,0.001275874
sexism2022_english-3906,assault,6,11,0.0011141864
sexism2022_english-3906,.,6,11,0.0012077761
sexism2022_english-3906,',6,11,0.00040495218
sexism2022_english-3906,win,6,11,0.0003461839
sexism2022_english-3906,/,6,11,0.0008364353
sexism2022_english-3906,win,6,11,0.00038751456
sexism2022_english-3906,/,6,11,0.00048827828
sexism2022_english-3906,win,6,11,0.0010439409
sexism2022_english-3906,[SEP],6,11,8.625531e-05
sexism2022_english-3906,[CLS],7,0,0.0008759656
sexism2022_english-3906,a,7,0,0.00036810228
sexism2022_english-3906,flesh,7,0,0.00010938087
sexism2022_english-3906,##light,7,0,0.0002118393
sexism2022_english-3906,costs,7,0,8.663945e-05
sexism2022_english-3906,$,7,0,0.00045206293
sexism2022_english-3906,80,7,0,0.0001962085
sexism2022_english-3906,",",7,0,0.00014777922
sexism2022_english-3906,doesn,7,0,0.00065968384
sexism2022_english-3906,',7,0,0.0003552381
sexism2022_english-3906,t,7,0,0.0006647117
sexism2022_english-3906,demand,7,0,0.0007066782
sexism2022_english-3906,more,7,0,0.00059320923
sexism2022_english-3906,money,7,0,0.00028419218
sexism2022_english-3906,and,7,0,0.00036472103
sexism2022_english-3906,will,7,0,0.00033175945
sexism2022_english-3906,never,7,0,0.000924955
sexism2022_english-3906,accuse,7,0,0.00036925607
sexism2022_english-3906,you,7,0,0.0008626292
sexism2022_english-3906,of,7,0,0.00047288142
sexism2022_english-3906,',7,0,0.0008352113
sexism2022_english-3906,sexual,7,0,0.0010940309
sexism2022_english-3906,assault,7,0,0.0014247949
sexism2022_english-3906,.,7,0,0.0006834415
sexism2022_english-3906,',7,0,0.0017082152
sexism2022_english-3906,win,7,0,0.00049622415
sexism2022_english-3906,/,7,0,0.00076021906
sexism2022_english-3906,win,7,0,0.0004458836
sexism2022_english-3906,/,7,0,0.00016923322
sexism2022_english-3906,win,7,0,0.0008481967
sexism2022_english-3906,[SEP],7,0,0.00014383157
sexism2022_english-3906,[CLS],7,1,0.0035134773
sexism2022_english-3906,a,7,1,0.0023887914
sexism2022_english-3906,flesh,7,1,2.6172875e-05
sexism2022_english-3906,##light,7,1,0.00033496984
sexism2022_english-3906,costs,7,1,0.00012292675
sexism2022_english-3906,$,7,1,2.6948324e-05
sexism2022_english-3906,80,7,1,2.3466413e-05
sexism2022_english-3906,",",7,1,0.0004064905
sexism2022_english-3906,doesn,7,1,0.0015243739
sexism2022_english-3906,',7,1,0.001061333
sexism2022_english-3906,t,7,1,0.0017907417
sexism2022_english-3906,demand,7,1,0.00026813222
sexism2022_english-3906,more,7,1,6.534017e-05
sexism2022_english-3906,money,7,1,5.7525882e-05
sexism2022_english-3906,and,7,1,0.0006819771
sexism2022_english-3906,will,7,1,0.00033397577
sexism2022_english-3906,never,7,1,0.0006177824
sexism2022_english-3906,accuse,7,1,0.00065984874
sexism2022_english-3906,you,7,1,0.00039923497
sexism2022_english-3906,of,7,1,0.00050582335
sexism2022_english-3906,',7,1,0.00033407623
sexism2022_english-3906,sexual,7,1,2.3888299e-05
sexism2022_english-3906,assault,7,1,2.8768593e-05
sexism2022_english-3906,.,7,1,0.0010051568
sexism2022_english-3906,',7,1,0.00022001858
sexism2022_english-3906,win,7,1,0.00045099825
sexism2022_english-3906,/,7,1,0.00019615405
sexism2022_english-3906,win,7,1,5.8849542e-05
sexism2022_english-3906,/,7,1,7.78777e-05
sexism2022_english-3906,win,7,1,4.2977354e-05
sexism2022_english-3906,[SEP],7,1,0.00011485208
sexism2022_english-3906,[CLS],7,2,0.0018285937
sexism2022_english-3906,a,7,2,0.0010200657
sexism2022_english-3906,flesh,7,2,0.0020125017
sexism2022_english-3906,##light,7,2,0.00043209956
sexism2022_english-3906,costs,7,2,0.00023665058
sexism2022_english-3906,$,7,2,0.00016225145
sexism2022_english-3906,80,7,2,0.0012961567
sexism2022_english-3906,",",7,2,0.0005542193
sexism2022_english-3906,doesn,7,2,0.0006146528
sexism2022_english-3906,',7,2,0.00042536505
sexism2022_english-3906,t,7,2,0.0002962516
sexism2022_english-3906,demand,7,2,0.0011364808
sexism2022_english-3906,more,7,2,0.00048762048
sexism2022_english-3906,money,7,2,3.1459662e-05
sexism2022_english-3906,and,7,2,0.00080184324
sexism2022_english-3906,will,7,2,0.00040583801
sexism2022_english-3906,never,7,2,0.00050789054
